experiment_id,code,embedding,experiment_kind,cycles,shots,p_cnot,p_idle,p_prep,p_meas,kernel,kernel_params,J0,tau,use_weak_limit,primary_decoder,secondary_decoder,notes,geometry_scope,timestamp,embedding_params,embedding_hash,decoded_sector,d,n_data,n_total,k,build_seconds,num_detectors,num_observables,num_dem_errors,circuit_depth,reference_weighted_exposure,reference_aggregate_pair_probability_max,reference_aggregate_amplitude_max,reference_aggregate_location_strength_max,full_cycle_aggregate_pair_probability_max,full_cycle_aggregate_amplitude_max,full_cycle_aggregate_location_strength_max,num_pair_channels,num_workers,primary_failures,primary_shots,primary_discards,primary_ler_total,primary_ler_total_lo,primary_ler_total_hi,primary_ler_per_cycle_derived,primary_decoder_seconds,primary_cpu_seconds
untied_bi,BB72,ibm_biplanar,z_memory,6,5000,0.001,0.0001,0.001,0.001,powerlaw,"{'alpha': 3.0, 'r0': 1.0}",0.04,1.0,False,bposd,,Untied rates robustness: bi,theory_reduced,2026-03-27T19:24:12.538310+00:00,"{'code': 'BB72', 'embedding_type': 'ibm_biplanar', 'h': 1.0, 'lane_eps': 2.777777777777778e-05, 'layer_A': ['A2', 'A3', 'B3'], 'layer_B': ['A1', 'B1', 'B2']}",04c3a71d573d69d9,X,6,72,144,12,2.809398651123047,252,12,13356,49,0.01497270897407852,0.008123898860449948,0.24331444879652922,0.24331444879652922,0.00814471819745898,0.24331444879652922,0.24331444879652922,11340,12,262,5000,0,0.0524,0.04924045112976807,0.05574425980541149,0.008930353175340078,45.62272620201111,505.51673828065395
