experiment_id,code,embedding,experiment_kind,cycles,shots,p_cnot,p_idle,p_prep,p_meas,kernel,kernel_params,J0,tau,use_weak_limit,primary_decoder,secondary_decoder,notes,geometry_scope,timestamp,embedding_params,embedding_hash,decoded_sector,d,n_data,n_total,k,build_seconds,num_detectors,num_observables,num_dem_errors,circuit_depth,reference_weighted_exposure,reference_aggregate_pair_probability_max,reference_aggregate_amplitude_max,reference_aggregate_location_strength_max,full_cycle_aggregate_pair_probability_max,full_cycle_aggregate_amplitude_max,full_cycle_aggregate_location_strength_max,num_pair_channels,num_workers,primary_failures,primary_shots,primary_discards,primary_ler_total,primary_ler_total_lo,primary_ler_total_hi,primary_ler_per_cycle_derived,primary_decoder_seconds,primary_cpu_seconds
zsector_mono,BB72,monomial_column,x_memory,6,5000,0.001,0.001,0.001,0.001,powerlaw,"{'alpha': 3.0, 'r0': 1.0}",0.04,1.0,False,bposd,,Z-sector robustness: mono,theory_reduced,2026-03-27T19:25:01.909937+00:00,"{'code': 'BB72', 'embedding_type': 'monomial_column', 'scale_y': 1.0, 'x_positions': {'X': 0.0, 'L': 1.0, 'R': 2.0, 'Z': 3.0}}",300660dbb5dad1fb,Z,6,72,144,12,0.5050928592681885,252,12,13392,49,,,,,0.05219701712224276,1.3441183735027389,1.3441183735027389,11340,12,1438,5000,0,0.2876,0.28114221967351644,0.29414405973264324,0.05495174370315303,308.9666328430176,3587.540136722848
