experiment_id,code,embedding,experiment_kind,cycles,shots,p_cnot,p_idle,p_prep,p_meas,kernel,kernel_params,J0,tau,use_weak_limit,primary_decoder,secondary_decoder,notes,geometry_scope,timestamp,embedding_params,embedding_hash,decoded_sector,d,n_data,n_total,k,build_seconds,num_detectors,num_observables,num_dem_errors,circuit_depth,reference_weighted_exposure,reference_aggregate_pair_probability_max,reference_aggregate_amplitude_max,reference_aggregate_location_strength_max,full_cycle_aggregate_pair_probability_max,full_cycle_aggregate_amplitude_max,full_cycle_aggregate_location_strength_max,num_pair_channels,num_workers,primary_failures,primary_shots,primary_discards,primary_ler_total,primary_ler_total_lo,primary_ler_total_hi,primary_ler_per_cycle_derived,primary_decoder_seconds,primary_cpu_seconds
untied_la,BB72,logical_aware_fixed:configs/logical_aware_bb72_truefamily.json,z_memory,6,5000,0.001,0.0001,0.001,0.001,powerlaw,"{'alpha': 3.0, 'r0': 1.0}",0.04,1.0,False,bposd,,Untied rates robustness: la,theory_reduced,2026-03-27T19:22:31.072016+00:00,,,X,6,72,144,12,0.4889826774597168,252,12,13356,49,0.02239201387475215,0.05597013970416055,1.3999999999999977,1.3999999999999977,0.05597013970416055,1.3999999999999977,1.3999999999999977,11340,12,874,5000,0,0.1748,0.1693952977316893,0.1803371927614651,0.03151432093808981,212.94924402236938,2483.605835126713
